$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
1017		1	1	1	15.783	POINT(144.7400214491 -37.7524417136)	LINESTRING(144.7399331810 -37.7524430399,144.7399614626 -37.7524363093,144.7399916073 -37.7524324817,144.7400223443 -37.7524319309,144.7400524023 -37.7524350305,144.7400805104 -37.7524421542,144.7401053976 -37.7524536757)
1018		1	1	1	22.162	POINT(144.7401792228 -37.7525623192)	LINESTRING(144.7401522015 -37.7524702840,144.7401670086 -37.7524855196,144.7401791739 -37.7525021529,144.7401884892 -37.7525198994,144.7401947952 -37.7525384555,144.7401979839 -37.7525575035,144.7401980007 -37.7525767177,144.7401948455 -37.7525957693,144.7401885721 -37.7526143322,144.7401792880 -37.7526320889,144.7401671519 -37.7526487355,144.7401616732 -37.7526543889)
1019		1	1	1	9.767	POINT(144.7400432181 -37.7526957863)	LINESTRING(144.7400947909 -37.7526883435,144.7400735506 -37.7526953134,144.7400526009 -37.7526997641,144.7400310958 -37.7527020146,144.7400094031 -37.7527020265,144.7399866008 -37.7526996657)
1020		1	1	1	10.618	POINT(144.7398464095 -37.7526276079)	LINESTRING(144.7398730155 -37.7526641406,144.7398694470 -37.7526603459,144.7398659993 -37.7526564653,144.7398626749 -37.7526525032,144.7398594758 -37.7526484639,144.7398564046 -37.7526443519,144.7398534634 -37.7526401715,144.7398506546 -37.7526359271,144.7398479805 -37.7526316231,144.7398454434 -37.7526272638,144.7398430455 -37.7526228538,144.7398407892 -37.7526183973,144.7398386768 -37.7526138987,144.7398367105 -37.7526093624,144.7398348928 -37.7526047928,144.7398332258 -37.7526001943,144.7398317119 -37.7525955712,144.7398303534 -37.7525909280,144.7398291525 -37.7525862690,144.7398281117 -37.7525815986,144.7398272331 -37.7525769212)
1026		139	1	1	31.303	POINT(144.6049523308 -37.6904881815)	LINESTRING(144.6047727184 -37.6904637060,144.6047946093 -37.6904622544,144.6048166842 -37.6904614533,144.6048388913 -37.6904613035,144.6048611788 -37.6904618058,144.6048834948 -37.6904629610,144.6049057876 -37.6904647698,144.6049280053 -37.6904672331,144.6049500961 -37.6904703517,144.6049720082 -37.6904741263,144.6049936898 -37.6904785577,144.6050150890 -37.6904836467,144.6050361541 -37.6904893941,144.6050568332 -37.6904958007,144.6050770745 -37.6905028672,144.6050968262 -37.6905105945,144.6051160365 -37.6905189834)
1027		139	1	1	22.776	POINT(144.6052224490 -37.6908774762)	LINESTRING(144.6052625316 -37.6907751813,144.6052579849 -37.6908160152,144.6052467418 -37.6908560301,144.6052289944 -37.6908945414,144.6052050466 -37.6909308901,144.6051753080 -37.6909644543)
1028		139	1	1	22.776	POINT(144.6047768745 -37.6910605219)	LINESTRING(144.6049094811 -37.6910796899,144.6048577270 -37.6910814527,144.6048061248 -37.6910778549,144.6047555576 -37.6910689579,144.6047068906 -37.6910549141,144.6046609563 -37.6910359638)
1029		139	1	1	9.096	POINT(144.6044761435 -37.6908028099)	LINESTRING(144.6044818801 -37.6908424504,144.6044746039 -37.6908019313,144.6044706885 -37.6907611226)
1031		1	1	1	15.384	POINT(144.7016114129 -37.7478025376)	LINESTRING(144.7015613990 -37.7477478839,144.7015706203 -37.7477567839,144.7015796659 -37.7477658206,144.7015885166 -37.7477749937,144.7015971534 -37.7477843027,144.7016055573 -37.7477937474,144.7016137093 -37.7478033273,144.7016215905 -37.7478130421,144.7016291817 -37.7478228913,144.7016364640 -37.7478328748,144.7016434184 -37.7478429920,144.7016500258 -37.7478532427,144.7016562673 -37.7478636264)
1032		1	1	1	28.107	POINT(144.7012001613 -37.7477040869)	LINESTRING(144.7010650931 -37.7477548040,144.7010813484 -37.7477458661,144.7010979210 -37.7477370269,144.7011147974 -37.7477283493,144.7011319645 -37.7477198965,144.7011494089 -37.7477117316,144.7011671175 -37.7477039176,144.7011850770 -37.7476965176,144.7012032740 -37.7476895948,144.7012216954 -37.7476832121,144.7012403279 -37.7476774327,144.7012591582 -37.7476723196,144.7012781731 -37.7476679360,144.7012973593 -37.7476643448,144.7013167036 -37.7476616093,144.7013361926 -37.7476597924,144.7013558131 -37.7476589572)
1033		1	1	1	9.786	POINT(144.7016633551 -37.7479186957)	LINESTRING(144.7016593802 -37.7478757569,144.7016607694 -37.7478867000,144.7016620399 -37.7478976534,144.7016631916 -37.7479086159,144.7016642243 -37.7479195861,144.7016651379 -37.7479305630,144.7016659323 -37.7479415452,144.7016666073 -37.7479525316,144.7016671627 -37.7479635210)
1034		1	1	1	25.103	POINT(144.7014753345 -37.7481666761)	LINESTRING(144.7015935131 -37.7481194946,144.7015795594 -37.7481280345,144.7015652119 -37.7481363657,144.7015504932 -37.7481444455,144.7015354255 -37.7481522319,144.7015200312 -37.7481596822,144.7015043328 -37.7481667543,144.7014883526 -37.7481734057,144.7014721130 -37.7481795941,144.7014556364 -37.7481852771,144.7014389452 -37.7481904124,144.7014220618 -37.7481949575,144.7014050086 -37.7481988702,144.7013878079 -37.7482021080,144.7013704821 -37.7482046286,144.7013530537 -37.7482063897,144.7013355449 -37.7482073488)
1036		1	1	1	37.594	POINT(144.7403158729 -37.7558175881)	LINESTRING(144.7404328022 -37.7559590607,144.7401989437 -37.7556761154)
1038	Western Fwy  Deer Park Byp	80	2	1	200.642	POINT(144.7284512546 -37.7524236106)	LINESTRING(144.7295091331 -37.7527575096,144.7290906278 -37.7526038036,144.7286879242 -37.7524773870,144.7281800341 -37.7523273485,144.7277895570 -37.7522152965,144.7273901170 -37.7520908154)
1039	Western Fwy	80	2	1	164.811	POINT(144.7239177579 -37.7510026802)	LINESTRING(144.7247880654 -37.7512693257,144.7246648731 -37.7512279225,144.7245415214 -37.7511868250,144.7244179904 -37.7511460826,144.7242942603 -37.7511057446,144.7241703113 -37.7510658604,144.7240461235 -37.7510264792,144.7239216771 -37.7509876505,144.7237969522 -37.7509494235,144.7236719290 -37.7509118476,144.7235465877 -37.7508749721,144.7234209084 -37.7508388465,144.7232948712 -37.7508035199,144.7231684564 -37.7507690417,144.7230391671 -37.7507383991)
1081		1	1	1	156.719	POINT(144.5663940606 -37.6934471515)	LINESTRING(144.5662527612 -37.6941433418,144.5665353600 -37.6927509547)
1088		1	1	1	64.003	POINT(144.5672941242 -37.6890717824)	LINESTRING(144.5672493643 -37.6893575749,144.5673388840 -37.6887859888)
1089		1	1	1	10.215	POINT(144.5674137093 -37.6882468165)	LINESTRING(144.5674024595 -37.6882919103,144.5674249591 -37.6882017226)
1090		1	1	1	280.540	POINT(144.5649679414 -37.6890786398)	LINESTRING(144.5634664606 -37.6894709778,144.5635808994 -37.6894691659,144.5638303252 -37.6894512251,144.5639142397 -37.6894482255,144.5639981291 -37.6894433498,144.5640819659 -37.6894366603,144.5641657225 -37.6894282196,144.5642493714 -37.6894180901,144.5643328851 -37.6894063342,144.5644162361 -37.6893930143,144.5644993967 -37.6893781930,144.5645823395 -37.6893619325,144.5646650369 -37.6893442953,144.5647474614 -37.6893253439,144.5648295854 -37.6893051407,144.5649113814 -37.6892837482,144.5649928220 -37.6892612287,144.5650738795 -37.6892376447,144.5651545263 -37.6892130587,144.5652347351 -37.6891875330,144.5653144782 -37.6891611301,144.5653937281 -37.6891339124,144.5654724572 -37.6891059423,144.5655506381 -37.6890772824,144.5656282432 -37.6890479950,144.5658133807 -37.6889725960,144.5660275374 -37.6888802976,144.5662324407 -37.6887886409,144.5664491313 -37.6886815224)
1091		1	1	1	115.457	POINT(144.5626534103 -37.6894278994)	LINESTRING(144.5619973777 -37.6894087657,144.5633094429 -37.6894470331)
1092	Western Fwy	2	2	1	58.040	POINT(144.5613677705 -37.6893975057)	LINESTRING(144.5610404645 -37.6893641422,144.5616950766 -37.6894308691)
1093	Western Fwy	3	1	1	896.032	POINT(144.5670058162 -37.6900591624)	LINESTRING(144.5619646751 -37.6894748665,144.5627273731 -37.6895548184,144.5634897704 -37.6896365681,144.5642518341 -37.6897202380,144.5650135310 -37.6898059509,144.5664438974 -37.6899721013,144.5678734139 -37.6901428179,144.5693025300 -37.6903156767,144.5707316954 -37.6904882536,144.5716743142 -37.6906001394,144.5720463829 -37.6906435172)
1095		1	1	1	60.703	POINT(144.5667445772 -37.6885069271)	LINESTRING(144.5664581260 -37.6886592567,144.5669340344 -37.6884060411,144.5670311666 -37.6883546706)
1098		1	1	1	231.639	POINT(144.5673279268 -37.6895860464)	LINESTRING(144.5675126529 -37.6885540902,144.5671432007 -37.6906179881)
1099		1	1	1	293.086	POINT(144.5678019819 -37.6860987312)	LINESTRING(144.5675578126 -37.6874035716,144.5676139156 -37.6870560687,144.5677912447 -37.6861391958,144.5680462712 -37.6847945514)
1100		1	1	1	21.899	POINT(144.5674564132 -37.6880527927)	LINESTRING(144.5674399408 -37.6881504612,144.5674728857 -37.6879551240)
1101		1	1	1	27.140	POINT(144.5675194649 -37.6877743031)	LINESTRING(144.5675021248 -37.6878956482,144.5675368051 -37.6876529579)
1102		1	1	1	24.643	POINT(144.5673835812 -37.6877928472)	LINESTRING(144.5673968112 -37.6879032349,144.5673703513 -37.6876824594)
1103		1	1	1	63.394	POINT(144.5668982034 -37.6874851715)	LINESTRING(144.5672537041 -37.6875335818,144.5669342678 -37.6874921631,144.5665432923 -37.6874366810)
1104		1	1	1	160.961	POINT(144.5655908226 -37.6876534343)	LINESTRING(144.5664404825 -37.6874393101,144.5664142830 -37.6874386461,144.5663880589 -37.6874376454,144.5663618838 -37.6874373181,144.5663358314 -37.6874386747,144.5663086661 -37.6874420003,144.5662817630 -37.6874466975,144.5662553375 -37.6874528207,144.5662296051 -37.6874604244,144.5661242987 -37.6875016206,144.5660237570 -37.6875502897,144.5659249809 -37.6876017602,144.5658249717 -37.6876513608,144.5657571930 -37.6876840393,144.5656897144 -37.6877172295,144.5656211704 -37.6877487620,144.5655501952 -37.6877764673,144.5654653361 -37.6878041160,144.5653786530 -37.6878283900,144.5652903185 -37.6878481267,144.5652005051 -37.6878621634,144.5650893378 -37.6878695512,144.5649773890 -37.6878686350,144.5648651274 -37.6878643971,144.5647414621 -37.6878597871)
1105		1	1	1	202.266	POINT(144.5696177161 -37.6878068920)	LINESTRING(144.5707550771 -37.6879418003,144.5684803551 -37.6876719835)
1106		1	1	1	54.193	POINT(144.5681265565 -37.6876163003)	LINESTRING(144.5684318687 -37.6876492566,144.5678212444 -37.6875833441)
1107		1	1	1	260.527	POINT(144.5693022175 -37.6876974322)	LINESTRING(144.5678383403 -37.6875168021,144.5688811473 -37.6876380528,144.5707655545 -37.6878781278)
1108		1	1	1	202.130	POINT(144.5680599293 -37.6857120276)	LINESTRING(144.5682213396 -37.6848115111,144.5678985191 -37.6866125331)
1109		1	1	1	43.932	POINT(144.5678148355 -37.6868494073)	LINESTRING(144.5678536843 -37.6866541326,144.5677759867 -37.6870446815)
1110		1	1	1	130.614	POINT(144.5654356423 -37.6876293666)	LINESTRING(144.5647450362 -37.6877993990,144.5647565742 -37.6877998326,144.5647681125 -37.6878002598,144.5647796500 -37.6878006998,144.5647911854 -37.6878011721,144.5648036788 -37.6878017292,144.5648161698 -37.6878023188,144.5648286595 -37.6878029271,144.5648411488 -37.6878035399,144.5648536405 -37.6878041656,144.5648661310 -37.6878048074,144.5648786218 -37.6878054446,144.5648911146 -37.6878060564,144.5649036022 -37.6878066493,144.5649160907 -37.6878072308,144.5649285815 -37.6878077798,144.5649410756 -37.6878082755,144.5649535591 -37.6878087244,144.5649660450 -37.6878091340,144.5649785335 -37.6878094832,144.5649910249 -37.6878097512,144.5650035061 -37.6878099447,144.5650159892 -37.6878100709,144.5650284727 -37.6878101088,144.5650409554 -37.6878100375,144.5650534369 -37.6878098494,144.5650659158 -37.6878095562,144.5650783906 -37.6878091664,144.5650908600 -37.6878086884,144.5650993727 -37.6878082954,144.5651078803 -37.6878078354,144.5651163834 -37.6878073230,144.5651248825 -37.6878067730,144.5651333862 -37.6878061875,144.5651418853 -37.6878055598,144.5651503790 -37.6878048889,144.5651588669 -37.6878041740,144.5651673530 -37.6878034151,144.5651758330 -37.6878026129,144.5651843060 -37.6878017663,144.5651927715 -37.6878008747,144.5652012298 -37.6877999381,144.5652096803 -37.6877989572,144.5652181221 -37.6877979308,144.5652265545 -37.6877968581,144.5652349748 -37.6877957397,144.5652433855 -37.6877945758,144.5652517856 -37.6877933653,144.5652601744 -37.6877921073,144.5652685465 -37.6877908029,144.5652769069 -37.6877894519,144.5652852549 -37.6877880531,144.5652935893 -37.6877866055,144.5653019031 -37.6877851113,144.5653102032 -37.6877835694,144.5653184885 -37.6877819782,144.5653267575 -37.6877803358,144.5653357921 -37.6877784814,144.5653448085 -37.6877765717,144.5653538061 -37.6877746073,144.5653627843 -37.6877725888,144.5653717488 -37.6877705137,144.5653806929 -37.6877683837,144.5653896169 -37.6877662013,144.5653985210 -37.6877639691,144.5654074102 -37.6877616848,144.5654162783 -37.6877593493,144.5654251257 -37.6877569650,144.5654339527 -37.6877545343,144.5654427625 -37.6877520555,144.5654515508 -37.6877495289,144.5654603181 -37.6877469569,144.5654690648 -37.6877443420,144.5654777911 -37.6877416832,144.5654864957 -37.6877389800,144.5654951794 -37.6877362348,144.5655038426 -37.6877334499,144.5655124813 -37.6877306257,144.5655210985 -37.6877277604,144.5655296950 -37.6877248563,144.5655382714 -37.6877219155,144.5655468217 -37.6877189459,144.5655553530 -37.6877159421,144.5655638598 -37.6877128953,144.5655723364 -37.6877097965,144.5655799836 -37.6877069450,144.5655876054 -37.6877040509,144.5655951985 -37.6877011100,144.5656027596 -37.6876981184,144.5656102860 -37.6876950717,144.5656177790 -37.6876919734,144.5656252428 -37.6876888312,144.5656326818 -37.6876856526,144.5656400989 -37.6876824332,144.5656474874 -37.6876791727,144.5656548520 -37.6876758783,144.5656621976 -37.6876725576,144.5656695276 -37.6876692057,144.5656768349 -37.6876658226,144.5656841245 -37.6876624156,144.5656914014 -37.6876589918,144.5656986672 -37.6876555474,144.5657059166 -37.6876520815,144.5657131551 -37.6876486012,144.5657203879 -37.6876451136,144.5657276124 -37.6876416166,144.5657348276 -37.6876381076,144.5657420389 -37.6876345935,144.5657492516 -37.6876310814,144.5657564658 -37.6876275812,144.5657636828 -37.6876240846,144.5657708931 -37.6876205795,144.5657780871 -37.6876170536,144.5657852223 -37.6876135323,144.5657923471 -37.6876099979,144.5657994533 -37.6876064402,144.5658065327 -37.6876028492,144.5658135813 -37.6875992178,144.5658206027 -37.6875955534,144.5658276049 -37.6875918658,144.5658345956 -37.6875881647,144.5658415744 -37.6875844460,144.5658485362 -37.6875807073,144.5658554893 -37.6875769585,144.5658624418 -37.6875732090,144.5658693769 -37.6875694381,144.5658762962 -37.6875656486,144.5658832371 -37.6875618848,144.5658902370 -37.6875581907,144.5659007059 -37.6875528737,144.5659112577 -37.6875476592,144.5659218436 -37.6875424869,144.5659324150 -37.6875372967,144.5659784660 -37.6875145205,144.5660245261 -37.6874917558,144.5660705898 -37.6874689956,144.5661166516 -37.6874462331)
1111		1	1	1	73.831	POINT(144.5665728150 -37.6873987454)	LINESTRING(144.5661685820 -37.6874303504,144.5661990779 -37.6874164487,144.5662210759 -37.6874099811,144.5662430420 -37.6874034149,144.5662650718 -37.6873970460,144.5662872607 -37.6873911701,144.5663097042 -37.6873860831,144.5663324977 -37.6873820808,144.5663665798 -37.6873777645,144.5664009023 -37.6873746543,144.5664353996 -37.6873726289,144.5664700056 -37.6873715670,144.5665046545 -37.6873713471,144.5665392806 -37.6873718478,144.5665738179 -37.6873729479,144.5666115367 -37.6873751927,144.5666490969 -37.6873787193,144.5666865396 -37.6873831896,144.5667239058 -37.6873882652,144.5667612367 -37.6873936078,144.5667985734 -37.6873988793,144.5668359570 -37.6874037412,144.5669905282 -37.6874236269)
1112		1	1	1	10.319	POINT(144.5676586184 -37.6877475084)	LINESTRING(144.5676676374 -37.6877016306,144.5676495994 -37.6877933863)
1113		1	1	1	28.870	POINT(144.5675852356 -37.6881846772)	LINESTRING(144.5676071962 -37.6880559425,144.5675632750 -37.6883134117)
1114		1	1	1	26.289	POINT(144.5676476722 -37.6879296025)	LINESTRING(144.5676657545 -37.6878121805,144.5676295900 -37.6880470243)
1115		1	1	1	24.205	POINT(144.5678627947 -37.6884398068)	LINESTRING(144.5678024830 -37.6883418410,144.5678321080 -37.6883909998,144.5678623229 -37.6884399476,144.5678928023 -37.6884887782,144.5679232211 -37.6885375855)
1116		1	1	1	301.364	POINT(144.5692134898 -37.6894401578)	LINESTRING(144.5679363446 -37.6885861036,144.5679415795 -37.6885926347,144.5679468298 -37.6885991644,144.5679520955 -37.6886056926,144.5679573766 -37.6886122194,144.5679626731 -37.6886187446,144.5679679848 -37.6886252682,144.5679733119 -37.6886317900,144.5679786543 -37.6886383101,144.5679840120 -37.6886448283,144.5679893849 -37.6886513446,144.5679947731 -37.6886578590,144.5680001765 -37.6886643712,144.5680055951 -37.6886708814,144.5680110289 -37.6886773893,144.5680164779 -37.6886838950,144.5680219421 -37.6886903983,144.5680274214 -37.6886968992,144.5680329158 -37.6887033977,144.5680384253 -37.6887098936,144.5680439498 -37.6887163869,144.5680494895 -37.6887228775,144.5680550442 -37.6887293653,144.5680606139 -37.6887358504,144.5680661986 -37.6887423325,144.5680717983 -37.6887488117,144.5680774130 -37.6887552878,144.5680830427 -37.6887617608,144.5680886873 -37.6887682306,144.5680943468 -37.6887746972,144.5681000212 -37.6887811605,144.5681057104 -37.6887876204,144.5681114146 -37.6887940768,144.5681171336 -37.6888005298,144.5681228674 -37.6888069791,144.5681286160 -37.6888134247,144.5681343794 -37.6888198667,144.5681401576 -37.6888263048,144.5681459506 -37.6888327390,144.5681517582 -37.6888391693,144.5681575806 -37.6888455956,144.5681634177 -37.6888520178,144.5681692695 -37.6888584358,144.5681751359 -37.6888648497,144.5681810170 -37.6888712592,144.5681869127 -37.6888776643,144.5681928230 -37.6888840651,144.5681987479 -37.6888904613,144.5682046873 -37.6888968529,144.5682106414 -37.6889032400,144.5682166099 -37.6889096222,144.5682225930 -37.6889159998,144.5682285905 -37.6889223724,144.5682346026 -37.6889287402,144.5682406291 -37.6889351029,144.5682466700 -37.6889414606,144.5682527254 -37.6889478131,144.5682587952 -37.6889541605,144.5682648794 -37.6889605025,144.5682709779 -37.6889668393,144.5682770908 -37.6889731706,144.5682832180 -37.6889794964,144.5682893595 -37.6889858167,144.5682955154 -37.6889921314,144.5683016855 -37.6889984403,144.5683078699 -37.6890047436,144.5683140685 -37.6890110409,144.5683202813 -37.6890173324,144.5683265083 -37.6890236179,144.5683327496 -37.6890298974,144.5683390050 -37.6890361707,144.5683452745 -37.6890424379,144.5683515582 -37.6890486988,144.5683578560 -37.6890549534,144.5683641679 -37.6890612016,144.5683704938 -37.6890674434,144.5683768339 -37.6890736786,144.5683831879 -37.6890799072,144.5683895560 -37.6890861292,144.5683959381 -37.6890923444,144.5684023342 -37.6890985528,144.5684087442 -37.6891047543,144.5684151682 -37.6891109489,144.5684216061 -37.6891171364,144.5684280580 -37.6891233169,144.5684345237 -37.6891294902,144.5684410033 -37.6891356563,144.5684474968 -37.6891418150,144.5684540041 -37.6891479664,144.5684605252 -37.6891541104,144.5684670601 -37.6891602469,144.5684736088 -37.6891663757,144.5684801713 -37.6891724970,144.5684867476 -37.6891786105,144.5684933375 -37.6891847162,144.5684999412 -37.6891908141,144.5685065585 -37.6891969040,144.5685131896 -37.6892029859,144.5685198343 -37.6892090598,144.5685264926 -37.6892151256,144.5685331646 -37.6892211831,144.5685398501 -37.6892272323,144.5685465493 -37.6892332732,144.5685532620 -37.6892393057,144.5685599882 -37.6892453297,144.5685667280 -37.6892513452,144.5685734813 -37.6892573520,144.5685802481 -37.6892633501,144.5685870283 -37.6892693394,144.5685938221 -37.6892753199,144.5686006292 -37.6892812915,144.5686074498 -37.6892872542,144.5686142838 -37.6892932078,144.5686211311 -37.6892991522,144.5686279918 -37.6893050875,144.5686348659 -37.6893110135,144.5686417533 -37.6893169302,144.5686486540 -37.6893228375,144.5686555680 -37.6893287354,144.5686624953 -37.6893346237,144.5686694358 -37.6893405024,144.5686763895 -37.6893463714,144.5686833565 -37.6893522307,144.5686903367 -37.6893580801,144.5686973301 -37.6893639197,144.5687043366 -37.6893697493,144.5687113562 -37.6893755689,144.5687183890 -37.6893813784,144.5687254349 -37.6893871778,144.5687324939 -37.6893929669,144.5687395660 -37.6893987457,144.5687466511 -37.6894045141,144.5687537493 -37.6894102721,144.5687608605 -37.6894160196,144.5687679846 -37.6894217565,144.5687751218 -37.6894274827,144.5687822719 -37.6894331982,144.5687894349 -37.6894389029,144.5687966109 -37.6894445968,144.5688037998 -37.6894502797,144.5688110016 -37.6894559516,144.5688182163 -37.6894616124,144.5688254438 -37.6894672621,144.5688326841 -37.6894729006,144.5688399373 -37.6894785278,144.5688472032 -37.6894841437,144.5688544820 -37.6894897481,144.5688617735 -37.6894953410,144.5688690777 -37.6895009224,144.5688763947 -37.6895064922,144.5688837243 -37.6895120502,144.5688910667 -37.6895175965,144.5688984217 -37.6895231309,144.5689057894 -37.6895286534,144.5689131697 -37.6895341639,144.5689205626 -37.6895396624,144.5689279682 -37.6895451488,144.5689353863 -37.6895506230,144.5689428169 -37.6895560849,144.5689502601 -37.6895615344,144.5689577159 -37.6895669716,144.5689651841 -37.6895723963,144.5689726648 -37.6895778085,144.5689801580 -37.6895832080,144.5689876637 -37.6895885949,144.5689951817 -37.6895939690,144.5690027122 -37.6895993304,144.5690102551 -37.6896046788,144.5690178104 -37.6896100142,144.5690253780 -37.6896153366,144.5690329580 -37.6896206460,144.5690405503 -37.6896259421,144.5690481549 -37.6896312250,144.5690557717 -37.6896364947,144.5690634009 -37.6896417509,144.5690710423 -37.6896469937,144.5690786959 -37.6896522229,144.5690863617 -37.6896574386,144.5690940398 -37.6896626406,144.5691017300 -37.6896678289,144.5691094324 -37.6896730034,144.5691171469 -37.6896781640,144.5691248735 -37.6896833107,144.5691326122 -37.6896884433,144.5691403631 -37.6896935619,144.5691481260 -37.6896986664,144.5691559009 -37.6897037566,144.5691636879 -37.6897088325,144.5691714868 -37.6897138941,144.5691792978 -37.6897189413,144.5691871208 -37.6897239739,144.5691949557 -37.6897289920,144.5692028025 -37.6897339955,144.5692106613 -37.6897389842,144.5692185320 -37.6897439582,144.5692264145 -37.6897489173,144.5692343089 -37.6897538615,144.5692422152 -37.6897587907,144.5692501333 -37.6897637049,144.5692580632 -37.6897686039,144.5692660049 -37.6897734878,144.5692739584 -37.6897783564,144.5692819236 -37.6897832096,144.5692899006 -37.6897880474,144.5692978893 -37.6897928698,144.5693058897 -37.6897976766,144.5693139017 -37.6898024678,144.5693219255 -37.6898072433,144.5693299609 -37.6898120031,144.5693380079 -37.6898167470,144.5693460665 -37.6898214750,144.5693541367 -37.6898261871,144.5693622185 -37.6898308831,144.5693703119 -37.6898355630,144.5693784167 -37.6898402268,144.5693865331 -37.6898448743,144.5693946610 -37.6898495055,144.5694028004 -37.6898541203,144.5694109513 -37.6898587187,144.5694191136 -37.6898633005,144.5694272873 -37.6898678658,144.5694354724 -37.6898724143,144.5694436689 -37.6898769462,144.5694518768 -37.6898814612,144.5694600961 -37.6898859594,144.5694683267 -37.6898904406,144.5694765686 -37.6898949048,144.5694848218 -37.6898993519,144.5694930862 -37.6899037819,144.5695013620 -37.6899081947,144.5695096490 -37.6899125901,144.5695179472 -37.6899169682,144.5695262566 -37.6899213289,144.5695345772 -37.6899256720,144.5695429090 -37.6899299976,144.5695512520 -37.6899343056,144.5695596060 -37.6899385958,144.5695679712 -37.6899428682,144.5695763475 -37.6899471228,144.5695847349 -37.6899513595,144.5695931333 -37.6899555782,144.5696015428 -37.6899597788,144.5696099633 -37.6899639613,144.5696183948 -37.6899681256,144.5696268373 -37.6899722716,144.5696352908 -37.6899763993,144.5696437552 -37.6899805086,144.5696522305 -37.6899845994,144.5696607168 -37.6899886716,144.5696692140 -37.6899927252,144.5696777220 -37.6899967601,144.5696862409 -37.6900007763,144.5696947707 -37.6900047736,144.5697033113 -37.6900087521,144.5697118626 -37.6900127115,144.5697204248 -37.6900166520,144.5697289977 -37.6900205733,144.5697375814 -37.6900244754,144.5697461758 -37.6900283583,144.5697547810 -37.6900322219,144.5697633968 -37.6900360660,144.5697720233 -37.6900398908,144.5697806605 -37.6900436960,144.5697893083 -37.6900474815,144.5697979667 -37.6900512475,144.5698066358 -37.6900549936,144.5698153154 -37.6900587200,144.5698240056 -37.6900624265,144.5698327064 -37.6900661131,144.5698414176 -37.6900697796,144.5698501394 -37.6900734260,144.5698588717 -37.6900770523,144.5698676145 -37.6900806584,144.5698763677 -37.6900842441,144.5698851314 -37.6900878095,144.5698939054 -37.6900913545,144.5699026899 -37.6900948789,144.5699114848 -37.6900983828,144.5699202901 -37.6901018660,144.5699291057 -37.6901053285,144.5699379316 -37.6901087702,144.5699467678 -37.6901121911,144.5699556143 -37.6901155910,144.5699644711 -37.6901189699,144.5699733382 -37.6901223278,144.5699822155 -37.6901256645,144.5699911030 -37.6901289801,144.5700000008 -37.6901322743,144.5700089087 -37.6901355472,144.5700178268 -37.6901387987,144.5700267550 -37.6901420287,144.5700356934 -37.6901452371,144.5700446418 -37.6901484240,144.5700536004 -37.6901515891,144.5700625690 -37.6901547324,144.5700715477 -37.6901578540,144.5700805364 -37.6901609536,144.5700895352 -37.6901640312,144.5700985440 -37.6901670868,144.5701075627 -37.6901701203,144.5701165914 -37.6901731316,144.5701256301 -37.6901761206,144.5701346786 -37.6901790874,144.5701437371 -37.6901820317,144.5701528055 -37.6901849536,144.5701618838 -37.6901878529,144.5701709719 -37.6901907296,144.5701800698 -37.6901935837,144.5701891776 -37.6901964150,144.5701982952 -37.6901992234,144.5702074225 -37.6902020091,144.5702165597 -37.6902047717,144.5702257065 -37.6902075113,144.5702348631 -37.6902102279,144.5702440294 -37.6902129213,144.5702532054 -37.6902155914,144.5702623911 -37.6902182382,144.5702715864 -37.6902208617,144.5702807914 -37.6902234617,144.5702900059 -37.6902260382,144.5702992301 -37.6902285912,144.5703084639 -37.6902311204,144.5703177072 -37.6902336260,144.5703269601 -37.6902361078,144.5703362225 -37.6902385657,144.5703454944 -37.6902409996,144.5703547757 -37.6902434096,144.5703640666 -37.6902457955,144.5703733669 -37.6902481572,144.5703826767 -37.6902504948,144.5703919959 -37.6902528080,144.5704013244 -37.6902550969,144.5704106624 -37.6902573614,144.5704200097 -37.6902596014,144.5704293663 -37.6902618169,144.5704387323 -37.6902640077,144.5704481076 -37.6902661738,144.5704574922 -37.6902683151,144.5704668861 -37.6902704316,144.5704762892 -37.6902725232,144.5704857015 -37.6902745898,144.5704951231 -37.6902766313,144.5705045538 -37.6902786478,144.5705139937 -37.6902806390)
